Index,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntRegularProds,MntGoldProds,MntTotal,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmpOverall,Complain,Age,Customer_Days,marital_status,education
1734,80952,0,0,20,778,178,689,41,27,1669,44,1713,1,8,5,11,8,1,0,0,1,1,3,0,51,2645,Married,Graduation
1735,75507,0,0,56,709,93,374,104,80,1280,80,1360,1,8,6,6,3,0,0,0,0,0,0,0,41,2217,Together,Graduation
1736,63855,0,0,28,359,35,314,93,116,828,89,917,1,7,3,13,4,0,0,0,0,0,0,0,42,2664,Together,2n Cycle
1737,62220,0,1,55,799,12,375,16,12,1202,12,1214,5,7,6,5,6,0,0,0,0,0,0,0,48,2846,Together,PHD
1738,58512,0,1,25,895,10,101,13,0,867,152,1019,5,3,4,8,8,0,0,0,0,0,0,0,56,2442,Married,Graduation
1739,40662,1,0,0,40,2,23,0,4,46,23,69,2,2,1,3,4,0,0,0,0,0,0,0,41,2630,Married,Master
1740,38829,0,1,86,76,0,7,0,0,67,16,83,1,3,2,2,5,0,0,0,0,0,0,0,61,2243,Married,PHD
1741,35523,1,0,8,11,5,22,12,5,44,11,55,2,3,0,3,7,0,0,0,0,0,0,0,39,2428,Married,2n Cycle
1742,79146,1,1,33,245,16,223,21,43,532,16,548,2,8,1,8,6,0,0,0,0,0,0,0,53,2225,Single,Graduation
1743,78285,0,0,13,647,107,391,175,67,1347,40,1387,1,6,4,10,3,0,0,0,0,0,0,0,32,2403,Married,Master
1744,31626,1,0,12,39,1,9,2,1,18,34,52,1,2,1,2,7,0,0,1,0,0,1,0,42,2574,Single,PHD
1745,75127,0,0,92,203,35,305,46,17,379,227,606,1,2,11,5,1,0,0,0,0,0,0,0,68,2197,Single,Graduation
1746,48726,0,1,90,138,3,38,4,0,124,59,183,3,3,2,4,6,0,0,0,0,0,0,0,65,2587,Married,Graduation
1747,74985,0,0,8,587,51,898,247,0,1697,86,1783,1,3,6,7,2,0,0,0,0,0,0,0,43,2815,Married,Graduation
1748,67430,0,0,6,595,97,291,127,133,1122,121,1243,1,11,5,12,6,0,0,0,0,0,0,0,33,2821,Together,Graduation
1749,46891,0,1,91,43,12,23,29,15,61,61,122,1,2,1,4,4,0,0,0,0,0,0,0,55,2460,Married,2n Cycle
1750,62058,0,1,52,301,7,74,10,0,334,58,392,4,6,1,7,6,0,0,0,0,0,0,0,64,2558,Married,Master
1751,72063,0,1,3,180,32,348,76,32,578,90,668,2,5,2,12,2,0,0,0,0,0,0,0,41,2520,Married,Graduation
1752,78939,0,0,57,794,115,243,150,0,1097,205,1302,1,8,5,6,3,0,0,0,0,0,0,0,69,2358,Married,PHD
1753,42720,1,1,9,392,5,91,28,26,430,112,542,8,7,3,7,8,0,0,0,0,0,0,0,55,2590,Single,Graduation
1754,33622,1,1,22,39,1,22,3,4,57,12,69,3,2,0,4,7,0,0,0,0,0,0,0,48,2601,Married,Graduation
1755,6835,0,1,76,107,2,12,2,2,113,12,125,0,0,0,1,20,0,0,0,0,0,0,0,63,2727,Together,PHD
1756,41452,1,1,86,13,0,3,0,0,16,0,16,1,1,0,2,7,0,0,0,0,0,0,0,67,2639,Together,Graduation
1757,40760,0,1,64,70,0,17,0,0,81,6,87,2,2,1,3,6,0,0,0,0,0,0,0,55,2462,Single,PHD
1758,74250,0,0,90,680,11,392,75,0,1158,0,1158,1,2,11,4,1,0,0,0,0,0,0,0,62,2313,Together,PHD
1759,51124,1,1,79,26,1,11,0,1,35,4,39,2,1,0,3,3,0,0,0,0,0,0,0,65,2352,Single,Master
1760,72258,0,1,28,522,0,522,227,120,1257,134,1391,2,6,9,5,2,0,0,0,0,0,0,0,49,2449,Single,Graduation
1761,71466,0,0,86,412,12,546,78,182,1230,0,1230,1,4,4,10,1,0,0,0,0,0,0,0,46,2244,Single,PHD
1762,36283,1,1,42,6,5,5,8,0,19,5,24,2,1,0,3,4,0,0,0,0,0,0,0,44,2235,Together,Graduation
1763,20587,1,0,39,2,3,6,4,1,7,9,16,1,1,1,2,7,0,0,0,0,0,0,0,50,2208,Single,Graduation
1764,30467,1,0,8,1,3,8,2,5,14,5,19,1,1,0,2,7,0,0,0,0,0,0,0,48,2261,Married,Graduation
1765,31590,1,0,40,6,2,15,6,6,32,3,35,1,1,0,3,8,0,0,0,0,0,0,0,48,2535,Together,Graduation
1766,20425,1,0,5,4,12,5,3,16,23,17,40,2,2,0,3,7,0,0,0,0,0,0,0,34,2767,Married,Basic
1767,17144,1,1,96,18,2,19,0,2,35,6,41,5,3,0,4,7,0,0,0,0,0,0,0,60,2293,Together,Master
1768,42564,0,1,28,324,48,186,39,18,417,198,615,6,6,8,4,7,0,0,1,0,0,1,0,52,2702,Divorced,PHD
1769,43783,1,0,22,327,9,125,25,4,351,139,490,6,7,1,8,7,0,0,1,0,0,1,0,42,2190,Married,Master
1770,40780,0,1,30,229,27,71,13,3,309,34,343,4,7,1,5,9,0,0,0,0,0,0,0,44,2818,Divorced,Graduation
1771,62847,0,0,45,521,168,706,80,76,1490,61,1551,1,3,6,4,2,0,0,0,0,0,0,0,75,2689,Together,Master
1772,82017,0,0,58,184,23,446,30,23,683,23,706,1,5,4,7,2,1,0,0,1,1,3,0,63,2758,Married,PHD
1773,16813,0,0,49,4,8,11,12,2,24,13,37,1,2,0,3,7,0,0,1,0,0,1,0,70,2504,Single,Graduation
1774,51267,1,1,37,183,2,64,7,2,246,12,258,4,3,3,5,4,0,0,0,0,0,0,0,42,2402,Married,Graduation
1775,46524,0,1,70,31,19,35,26,14,73,52,125,2,1,1,5,3,0,0,0,0,0,0,0,59,2609,Single,Graduation
1776,45183,0,0,33,219,3,60,12,9,291,12,303,1,4,1,7,7,0,0,0,1,0,1,0,58,2684,Single,Master
1777,70421,0,1,98,479,28,136,75,14,697,35,732,3,10,3,7,6,0,0,0,0,0,0,0,66,2160,Married,PHD
1778,60161,0,1,17,584,44,212,46,8,717,177,894,3,11,4,8,8,0,0,0,0,0,0,0,55,2773,Divorced,2n Cycle
1779,73926,0,0,54,627,91,597,159,91,1550,15,1565,1,6,5,12,3,0,0,0,0,0,0,0,47,2643,Together,Graduation
1780,19329,1,0,39,24,1,16,12,2,50,5,55,3,4,0,3,8,0,0,0,0,0,0,0,52,2356,Married,Graduation
1781,61872,0,1,81,330,5,159,36,27,541,16,557,4,4,4,9,4,0,0,0,0,0,0,0,50,2357,Married,Master
1782,46984,1,1,71,19,1,10,2,1,25,8,33,1,1,0,3,5,0,0,0,0,0,0,0,64,2619,Widow,Graduation
1783,34838,1,1,62,28,23,29,29,14,76,47,123,3,2,1,4,6,0,0,0,0,0,0,0,69,2685,Married,Graduation
1784,82716,0,0,8,606,148,228,15,148,1123,22,1145,1,6,8,13,2,0,0,0,0,0,0,0,76,2395,Single,PHD
1785,48192,0,0,76,1039,43,204,153,58,1468,29,1497,3,2,8,12,8,1,1,0,1,0,3,0,62,2608,Married,Graduation
1786,49681,0,2,66,411,0,26,0,0,416,21,437,6,7,1,7,7,0,0,0,0,0,0,0,44,2396,Married,Master
1787,56850,0,1,83,34,1,19,2,7,63,0,63,1,1,1,3,2,0,0,0,0,0,0,0,49,2257,Married,Master
1788,55267,0,1,28,161,28,136,32,3,315,45,360,4,3,4,6,3,0,0,0,0,0,0,0,63,2410,Married,Graduation
1789,59666,1,1,87,623,53,178,23,17,761,133,894,7,3,2,8,8,0,0,0,1,0,1,0,48,2623,Married,Graduation
1790,72504,0,1,43,604,26,470,123,161,1290,94,1384,2,5,9,6,2,0,0,0,0,0,0,0,48,2608,Single,Graduation
1791,26872,0,0,0,3,10,8,3,16,8,32,40,1,1,1,2,6,0,0,0,0,0,0,0,39,2415,Married,Graduation
1792,21359,1,0,1,12,2,17,6,1,28,10,38,2,2,0,3,8,0,0,0,0,0,0,0,48,2594,Single,Graduation
1793,73170,0,0,1,184,174,256,50,30,662,32,694,1,5,4,6,2,0,0,0,0,0,0,0,45,2188,Single,Graduation
1794,52750,0,1,72,393,0,239,90,69,722,69,791,6,5,7,9,4,0,0,0,0,0,0,0,65,2669,Married,Master
1795,91820,0,0,72,410,73,747,76,161,1437,30,1467,0,5,5,12,1,0,0,0,0,0,0,0,34,2377,Together,PHD
1796,65968,0,1,12,376,9,83,19,4,487,4,491,2,5,4,7,3,0,0,0,0,0,0,0,50,2207,Together,PHD
1797,30772,1,1,89,7,2,4,2,1,12,4,16,1,1,0,2,6,0,0,0,0,0,0,0,44,2268,Married,Graduation
1798,22507,0,0,67,68,0,226,51,157,434,68,502,3,10,2,4,9,0,0,0,0,0,0,0,66,2741,Single,Graduation
1799,65685,0,1,54,642,14,49,0,7,655,57,712,1,9,2,9,5,0,0,0,0,0,0,0,48,2251,Married,Graduation
1800,25804,1,0,34,8,7,9,13,6,31,12,43,2,2,0,3,8,0,0,0,0,0,0,0,42,2460,Married,2n Cycle
1801,76412,0,0,15,840,53,804,23,71,1774,17,1791,1,5,4,8,3,1,0,0,0,1,2,0,40,2579,Single,PHD
1802,22063,1,0,43,7,10,13,3,11,33,11,44,2,2,0,3,7,0,0,0,0,0,0,0,48,2484,Married,Graduation
1803,57091,0,0,0,464,5,64,7,0,503,37,540,1,7,3,7,5,0,1,0,0,0,1,0,59,2173,Single,Graduation
1804,22419,0,0,74,30,3,47,19,21,78,42,120,1,3,2,2,8,0,0,0,0,0,0,0,57,2596,Married,Graduation
1805,87771,0,1,61,1492,38,287,50,57,1891,33,1924,1,5,10,4,6,1,1,0,1,1,4,0,61,2562,Together,Graduation
1806,78353,0,1,51,752,122,476,39,153,1508,34,1542,1,10,2,11,8,0,0,0,0,0,0,0,61,2598,Divorced,2n Cycle
1807,93404,1,2,97,1279,15,287,20,0,1586,15,1601,3,3,4,7,5,0,0,0,1,1,2,0,66,2577,Married,Graduation
1808,37859,1,2,75,22,1,8,2,1,32,2,34,2,1,0,3,8,0,0,0,0,0,0,0,58,2692,Divorced,Graduation
1809,80995,0,1,83,860,28,409,73,56,1370,56,1426,1,8,9,4,4,0,0,0,0,0,0,0,62,2573,Widow,PHD
1810,16529,1,0,23,3,0,5,13,0,20,1,21,1,1,0,3,6,0,0,0,0,0,0,0,36,2279,Together,Graduation
1811,55412,1,1,65,10,5,28,11,1,47,8,55,1,2,0,3,5,0,0,0,0,0,0,0,44,2378,Divorced,PHD
1812,48789,0,0,94,351,16,156,7,5,390,145,535,1,6,4,7,6,0,0,0,0,0,0,0,28,2816,Single,Graduation
1813,56575,0,2,42,421,5,90,0,16,522,10,532,3,7,3,7,5,0,0,0,0,0,0,0,53,2579,Together,PHD
1814,25130,1,0,10,2,5,7,0,18,14,18,32,2,2,0,3,7,0,0,0,0,0,0,0,40,2429,Together,2n Cycle
1815,35441,1,1,94,25,1,9,2,1,37,1,38,2,1,0,3,8,0,0,0,0,0,0,0,53,2659,Married,Graduation
1816,71391,0,1,50,336,123,274,46,123,761,141,902,5,6,5,12,3,0,0,0,0,0,0,0,64,2616,Married,Graduation
1817,49494,1,0,46,191,9,97,0,6,221,82,303,2,6,1,5,7,0,0,0,0,0,0,0,48,2589,Single,Master
1818,81702,0,0,98,563,50,774,28,31,1259,187,1446,1,7,7,12,3,0,0,0,0,0,0,0,40,2803,Divorced,Graduation
1819,45889,0,1,42,31,0,6,0,1,30,8,38,1,1,0,3,6,0,0,0,0,0,0,0,40,2521,Single,2n Cycle
1820,56628,0,1,30,479,5,82,7,17,419,171,590,2,7,6,5,5,0,0,1,0,0,1,0,43,2259,Single,Graduation
1821,34026,1,1,11,18,6,15,12,8,42,17,59,3,2,1,3,5,0,0,0,0,0,0,0,70,2487,Together,Graduation
1822,40049,0,1,61,91,65,52,10,44,234,28,262,3,3,2,6,5,0,0,0,0,0,0,0,46,2736,Married,Graduation
1823,34176,1,0,12,5,7,24,19,14,49,20,69,4,3,0,4,6,0,0,0,0,0,0,0,32,2207,Single,Graduation
1824,19419,1,0,76,2,14,28,16,3,56,7,63,4,4,0,3,9,0,0,0,0,0,0,0,39,2755,Married,Graduation
1825,82504,0,0,2,362,50,431,134,35,958,54,1012,1,3,6,7,1,0,0,0,0,0,0,0,60,2496,Married,2n Cycle
1826,81205,0,0,43,724,74,929,97,55,1749,130,1879,1,5,6,7,2,0,1,1,0,1,3,0,50,2326,Together,Graduation
1827,61618,0,0,27,605,91,399,0,45,935,205,1140,2,3,6,8,3,0,0,0,0,0,0,0,29,2797,Single,2n Cycle
1828,55284,0,1,60,547,7,140,0,7,638,63,701,3,7,5,8,5,0,0,0,0,0,0,0,64,2711,Single,Master
1829,49980,0,1,79,104,1,54,13,9,167,14,181,2,3,1,5,5,0,0,0,0,0,0,0,57,2408,Single,Graduation
1830,15072,2,0,96,8,2,15,0,10,17,18,35,4,3,1,3,5,0,0,0,0,0,0,0,40,2574,Married,Graduation
1831,49166,0,1,17,224,2,25,7,0,148,110,258,2,5,3,3,6,0,0,0,0,0,0,0,46,2540,Single,Graduation
1832,65324,0,1,0,384,0,102,21,32,534,5,539,3,6,2,9,4,0,0,0,0,0,0,0,66,2328,Married,PHD
1833,82347,0,0,38,556,54,845,202,133,1727,63,1790,1,7,7,10,3,1,0,1,0,0,2,0,63,2759,Married,2n Cycle
1834,30843,1,1,43,24,0,2,0,0,17,9,26,2,1,1,2,5,0,0,1,0,0,1,0,54,2193,Together,PHD
1835,46374,0,1,1,408,0,21,0,0,412,17,429,3,7,1,7,8,1,0,0,1,0,2,0,46,2263,Married,PHD
1836,60474,0,1,25,265,199,303,234,9,840,170,1010,7,10,2,12,7,0,0,0,0,0,0,0,41,2613,Single,Graduation
1837,38576,0,1,2,34,0,7,0,0,41,0,41,1,1,0,3,7,0,0,0,0,0,0,0,47,2276,Married,Master
1838,55357,2,0,66,374,64,116,84,25,599,64,663,3,6,2,11,5,0,0,0,0,0,0,0,35,2654,Married,Graduation
1839,37758,1,1,49,27,2,10,0,0,38,1,39,2,1,0,3,8,0,0,0,0,0,0,0,54,2792,Together,Graduation
1840,85710,0,0,5,600,20,350,29,30,996,33,1029,1,6,9,10,2,0,0,0,0,1,1,0,31,2579,Married,2n Cycle
1841,23228,1,0,71,13,2,18,6,1,40,0,40,2,2,0,3,8,0,0,0,0,0,0,0,51,2313,Together,Graduation
1842,44602,1,1,35,167,2,89,0,0,224,34,258,6,6,1,4,8,0,0,0,0,0,0,0,51,2293,Together,Master
1843,7500,0,0,94,0,2,3,4,1,5,5,10,1,0,0,3,6,0,0,0,0,0,0,0,33,2695,Married,Graduation
1844,38683,1,0,80,46,35,69,84,41,209,66,275,6,4,1,6,7,0,0,0,0,0,0,0,31,2792,Together,2n Cycle
1845,49514,1,0,61,88,39,78,58,13,183,93,276,2,6,1,4,7,0,0,0,0,0,0,0,45,2353,Single,2n Cycle
1846,57906,0,1,29,243,11,119,10,3,371,15,386,3,4,2,8,4,0,0,0,0,0,0,0,47,2542,Together,PHD
1847,43456,0,1,0,275,11,68,25,7,379,7,386,3,5,1,8,5,0,0,0,0,0,0,0,54,2619,Single,Master
1848,19485,2,0,80,6,0,4,0,0,10,0,10,1,1,0,2,7,0,0,0,0,0,0,0,34,2437,Single,Master
1849,53172,0,1,54,121,62,90,68,20,236,125,361,3,2,3,8,3,0,0,0,0,0,0,0,42,2578,Together,Graduation
1850,30545,1,0,71,4,12,15,19,7,45,12,57,2,2,0,3,7,0,0,0,0,0,0,0,41,2779,Together,Graduation
1851,70123,0,0,27,1308,0,396,23,0,1727,0,1727,1,5,7,4,3,0,1,0,1,0,2,0,37,2433,Together,PHD
1852,62450,0,1,61,515,47,267,62,66,919,38,957,2,5,5,4,3,0,0,0,1,0,1,0,61,2333,Single,Graduation
1853,21675,1,0,55,4,0,16,17,4,37,4,41,3,4,0,3,7,0,0,0,0,0,0,0,44,2177,Together,Graduation
1854,42395,1,1,35,48,13,57,24,15,132,25,157,4,3,1,4,7,0,0,0,0,0,0,0,39,2245,Single,2n Cycle
1855,61346,1,0,34,562,58,168,43,16,705,142,847,1,5,7,10,3,0,0,0,0,0,0,0,42,2425,Together,Master
1856,80812,0,0,95,769,22,500,210,143,1611,33,1644,1,4,8,5,2,1,0,1,0,1,3,0,67,2444,Together,Graduation
1857,42835,1,1,64,379,4,93,12,9,399,98,497,7,6,6,4,6,0,0,0,0,0,0,0,49,2523,Divorced,Master
1858,39922,1,0,30,29,12,59,19,1,84,36,120,2,3,0,4,8,0,0,0,0,0,0,0,37,2659,Married,Graduation
1859,86424,0,0,12,387,68,569,89,45,1090,68,1158,1,6,9,12,1,0,0,0,0,0,0,0,64,2244,Single,Master
1860,17117,1,0,96,12,23,38,30,18,114,7,121,4,3,1,3,9,0,0,0,0,0,0,0,42,2687,Together,2n Cycle
1861,24762,1,0,16,6,10,12,3,15,6,40,46,3,3,1,2,8,0,0,1,0,0,1,0,48,2298,Single,Graduation
1862,35797,0,1,16,27,1,14,4,1,26,21,47,2,2,0,3,8,0,0,0,0,0,0,0,45,2780,Married,Graduation
1863,36627,2,0,78,9,1,5,0,0,14,1,15,1,0,0,3,5,0,0,0,0,0,0,0,45,2500,Divorced,Graduation
1864,51111,1,1,83,22,0,19,6,5,49,3,52,2,2,0,3,6,0,0,0,0,0,0,0,39,2169,Married,2n Cycle
1865,86857,0,0,96,899,102,838,133,102,2034,40,2074,1,5,6,10,2,0,0,0,0,0,0,0,48,2814,Single,PHD
1866,82072,0,0,67,889,55,685,168,92,1760,129,1889,1,3,2,13,1,0,0,0,0,0,0,0,50,2521,Together,PHD
1867,46231,2,1,87,189,2,55,0,5,239,12,251,4,6,1,4,9,0,0,0,0,0,0,0,67,2739,Single,PHD
1868,42243,1,1,34,48,0,2,0,0,45,5,50,2,2,0,3,7,0,0,0,0,0,0,0,61,2359,Married,Graduation
1869,51195,1,1,46,230,14,156,82,24,448,58,506,8,9,2,5,8,0,0,0,0,0,0,0,58,2613,Together,Graduation
1870,68092,0,0,7,852,60,207,78,36,1185,48,1233,2,2,6,10,5,0,0,0,0,0,0,0,42,2354,Single,Master
1871,31814,1,0,73,35,3,20,4,1,43,20,63,2,2,0,3,9,0,0,1,0,0,1,0,47,2664,Married,Graduation
1872,51390,1,1,54,205,20,47,23,2,241,56,297,6,5,2,5,5,0,0,0,0,0,0,0,55,2818,Widow,Master
1873,76630,0,0,93,255,31,446,40,56,653,175,828,1,3,10,11,1,0,0,0,0,0,0,0,37,2325,Married,Graduation
1874,26868,1,0,52,0,0,1,8,3,10,2,12,1,1,0,2,7,0,0,0,0,0,0,0,29,2219,Single,Basic
1875,48948,0,0,53,437,8,206,160,49,818,42,860,2,7,10,5,6,0,0,1,0,0,1,0,77,2672,Divorced,PHD
1876,55260,0,1,81,825,8,53,11,0,655,242,897,2,8,10,5,6,0,0,0,0,0,0,0,48,2723,Single,PHD
1877,64090,0,1,8,316,58,161,76,51,527,135,662,1,6,9,4,5,0,0,0,0,0,0,0,64,2485,Together,Graduation
1878,78331,0,1,97,756,138,354,160,169,1516,61,1577,2,10,6,7,4,0,0,0,0,0,0,0,62,2316,Divorced,Graduation
1879,37087,1,0,50,194,55,134,15,0,395,3,398,3,4,2,8,6,0,0,0,0,0,0,0,46,2481,Married,PHD
1880,21846,1,0,38,7,17,18,6,10,32,26,58,4,4,0,3,8,0,0,0,0,0,0,0,34,2409,Divorced,Graduation
1881,81320,0,0,61,183,33,493,59,103,814,57,871,1,4,3,10,2,0,0,0,0,0,0,0,62,2667,Married,Graduation
1882,54137,0,1,46,171,0,11,0,1,163,20,183,2,4,1,4,6,0,0,0,0,0,0,0,50,2476,Divorced,Graduation
1883,66825,0,0,73,243,101,405,29,40,778,40,818,1,4,5,6,2,0,0,0,0,0,0,0,53,2509,Together,Graduation
1884,57100,0,0,19,181,21,69,39,3,217,96,313,1,3,3,6,3,0,0,0,0,0,0,0,47,2366,Together,Graduation
1885,58917,1,2,10,151,7,89,0,7,226,28,254,5,4,1,6,5,0,0,0,0,0,0,0,51,2621,Together,Graduation
1886,85072,0,0,94,494,92,391,194,11,941,241,1182,1,3,4,10,0,0,0,0,0,0,0,0,43,2240,Single,Graduation
1887,86429,0,0,10,464,28,873,29,18,1375,37,1412,0,7,4,7,2,1,0,0,0,0,1,0,59,2379,Single,Graduation
1888,45684,1,0,37,5,1,5,10,0,14,7,21,1,1,0,2,7,0,0,0,0,0,0,0,49,2368,Widow,Graduation
1889,47889,1,0,94,29,0,29,0,5,59,4,63,1,2,0,3,5,0,0,0,0,0,0,0,46,2335,Together,Graduation
1890,45921,0,0,23,102,9,49,24,3,175,12,187,1,2,1,6,4,0,0,0,0,0,0,0,34,2270,Married,PHD
1891,78420,0,0,75,604,28,674,91,28,1397,28,1425,1,3,10,8,1,0,0,0,0,0,0,0,54,2524,Single,PHD
1892,75114,0,0,40,571,12,523,63,60,1205,24,1229,1,3,10,5,2,0,0,0,0,0,0,0,28,2393,Together,Graduation
1893,52278,0,1,24,953,0,71,0,0,850,174,1024,6,10,5,10,8,0,0,0,0,0,0,0,57,2679,Widow,PHD
1894,35641,1,0,11,63,3,67,8,9,122,28,150,2,3,1,4,7,0,0,0,0,0,0,0,48,2509,Married,Master
1895,95529,0,0,29,770,29,890,250,27,1942,24,1966,1,7,3,7,3,0,0,0,0,1,1,0,26,2732,Single,Graduation
1896,62820,0,0,51,398,61,265,138,61,870,53,923,1,3,4,6,1,0,0,0,0,0,0,0,66,2573,Married,Graduation
1897,73113,0,0,86,741,19,154,50,9,945,28,973,1,3,4,7,2,0,0,0,0,0,0,0,60,2344,Together,Master
1898,84169,0,0,9,1478,19,403,0,19,1919,0,1919,1,7,6,6,3,0,0,0,1,1,2,0,38,2485,Married,PHD
1899,42607,0,1,30,156,29,56,30,32,256,47,303,2,3,2,7,3,0,0,0,0,0,0,0,66,2383,Single,2n Cycle
1900,74637,0,0,73,960,64,464,146,0,1618,16,1634,1,6,9,9,3,1,0,0,0,0,1,0,66,2566,Single,PHD
1901,46015,1,1,25,38,0,2,0,0,34,6,40,1,1,0,3,7,0,1,1,0,0,2,0,65,2236,Together,PHD
1902,72354,0,0,67,315,26,473,220,12,864,182,1046,1,2,10,6,1,0,0,0,0,0,0,0,27,2597,Single,Graduation
1903,39858,1,0,67,15,20,25,2,7,43,26,69,1,2,0,4,6,0,0,0,0,0,0,0,51,2680,Single,Master
1904,34469,1,1,58,19,6,20,0,5,38,12,50,3,1,1,4,4,0,0,0,0,0,0,0,72,2215,Married,PHD
1905,83033,1,0,82,812,99,431,237,149,1695,33,1728,1,11,4,10,5,1,0,0,0,0,1,0,34,2201,Together,Graduation
1906,24401,0,0,98,73,28,217,10,24,237,115,352,3,6,1,6,8,0,0,0,0,0,0,0,41,2826,Together,Master
1907,77583,0,0,93,372,23,384,250,12,933,108,1041,1,4,5,9,2,1,0,0,0,0,1,0,42,2298,Married,Graduation
1908,74116,0,0,53,871,111,704,145,55,1720,166,1886,1,4,4,10,2,0,0,0,1,0,1,0,38,2340,Single,2n Cycle
1909,74293,0,0,66,375,152,335,93,91,965,81,1046,1,5,4,6,2,0,0,0,0,0,0,0,27,2215,Single,Graduation
1910,68397,0,1,6,760,80,466,17,13,1256,80,1336,1,6,9,5,3,0,0,0,0,0,0,0,44,2383,Married,PHD
1911,79632,0,0,42,471,0,510,99,21,1089,12,1101,1,6,4,9,2,0,0,0,0,0,0,0,46,2241,Together,PHD
1912,46107,1,0,78,31,9,27,16,9,59,33,92,1,1,1,4,3,0,0,0,0,0,0,0,31,2298,Single,Graduation
1913,64950,0,1,29,819,0,72,12,0,840,63,903,2,11,2,10,7,0,0,0,1,0,1,0,69,2845,Single,PHD
1914,25443,1,0,82,1,4,3,8,9,18,7,25,1,1,0,3,8,0,0,0,0,0,0,0,31,2713,Married,Basic
1915,75127,0,0,92,203,35,305,46,17,379,227,606,1,2,11,5,1,0,0,0,0,0,0,0,68,2197,Single,Graduation
1916,32892,1,0,78,26,0,15,2,1,42,2,44,2,3,0,3,8,0,0,0,0,0,0,0,49,2194,Together,PHD
1917,71796,0,0,54,354,21,311,167,75,896,32,928,1,9,3,4,4,0,0,0,0,0,0,0,49,2407,Together,Graduation
1918,67536,0,1,45,1253,0,447,23,71,1759,35,1794,3,11,5,11,8,1,0,0,0,0,1,0,50,2562,Married,PHD
1919,55239,0,1,59,371,17,238,23,24,567,106,673,3,7,5,11,5,0,0,0,0,0,0,0,49,2509,Single,Graduation
1920,60554,1,0,8,588,7,76,110,15,781,15,796,2,8,4,9,6,0,0,0,0,0,0,0,45,2483,Divorced,PHD
1921,64831,1,1,51,480,86,249,75,86,832,144,976,8,6,3,5,6,0,0,0,0,0,0,0,68,2543,Single,2n Cycle
1922,56067,0,1,51,517,12,54,16,6,485,120,605,2,7,4,7,5,0,0,0,0,0,0,0,58,2503,Together,PHD
1923,82025,0,0,76,267,98,606,48,70,991,98,1089,1,3,2,6,1,0,0,0,0,1,1,0,37,2556,Divorced,Graduation
1924,94384,0,0,62,1111,24,790,160,45,1958,172,2130,0,5,8,5,2,1,0,0,1,1,3,0,67,2641,Together,Graduation
1925,14906,0,0,86,7,7,14,7,16,36,15,51,3,2,1,3,7,0,0,0,0,0,0,0,34,2713,Single,Basic
1926,51563,0,0,60,1166,0,48,0,0,1178,36,1214,1,4,4,10,8,0,0,0,1,1,2,0,33,2795,Married,PHD
1927,57937,0,1,56,261,42,144,55,48,417,133,550,3,4,4,9,3,0,0,0,0,0,0,0,38,2292,Married,2n Cycle
1928,68274,1,1,83,135,25,51,23,25,213,46,259,2,4,2,5,3,0,0,0,0,0,0,0,41,2431,Divorced,Graduation
1929,39771,1,0,92,6,2,18,2,8,22,14,36,1,2,0,3,4,0,0,0,0,0,0,0,43,2364,Together,Graduation
1930,67893,0,1,31,711,28,142,49,18,901,47,948,2,3,2,9,8,0,0,0,0,0,0,0,45,2795,Divorced,2n Cycle
1931,27922,1,0,80,11,0,13,2,4,19,11,30,1,2,0,3,4,0,0,0,0,0,0,0,41,2209,Together,PHD
1932,52190,1,1,39,42,0,17,0,0,41,18,59,3,2,1,3,5,0,0,1,0,0,1,0,44,2211,Together,PHD
1933,44051,1,1,20,79,7,58,6,3,135,18,153,4,3,1,4,6,0,0,0,0,0,0,0,47,2675,Divorced,Master
1934,42767,2,0,53,20,6,43,19,5,55,38,93,1,3,1,2,8,0,0,0,0,0,0,0,49,2573,Single,PHD
1935,46106,1,1,84,30,0,8,2,0,26,14,40,1,1,1,2,6,0,0,0,0,0,0,0,44,2208,Together,Master
1936,16927,1,1,50,20,2,23,3,1,45,4,49,5,3,0,4,8,0,0,0,0,0,0,0,44,2663,Married,PHD
1937,59754,0,1,96,115,27,44,4,146,197,139,336,3,5,2,6,5,0,0,0,0,0,0,0,55,2734,Married,Graduation
1938,53700,0,1,94,263,5,233,69,41,528,83,611,4,5,5,8,5,0,0,0,0,0,0,0,68,2840,Single,Graduation
1939,59041,1,1,25,69,2,15,2,2,84,6,90,2,2,0,4,5,0,0,0,0,0,0,0,47,2212,Married,Graduation
1940,54237,0,1,48,267,3,30,4,0,247,57,304,4,5,2,5,6,0,0,0,0,0,0,0,63,2587,Divorced,PHD
1941,70647,0,1,65,561,85,171,25,123,851,114,965,2,4,7,13,2,0,0,0,0,0,0,0,53,2805,Divorced,Graduation
1942,52597,0,1,69,492,0,37,7,0,494,42,536,3,6,3,8,5,0,0,0,0,0,0,0,58,2212,Single,PHD
1943,41021,1,0,12,14,7,9,6,16,40,12,52,2,2,0,3,6,0,0,0,0,0,0,0,51,2705,Together,Master
